quote_number,item_id,workflow_status,part_number,revision,description,type,material,process,is_fully_configured,quantity,unit_price,total_price,total_price_with_add_ons,lead_time
5070,4070060,no_quote,116K197H02,A,"HEATSINK, PLANAR",manufactured,,,False,1617,0.00,0.00,0.00,0
5070,4070060,no_quote,116K197H02,A,"HEATSINK, PLANAR",manufactured,,,False,1890,0.00,0.00,0.00,0
5070,4070060,no_quote,116K197H02,A,"HEATSINK, PLANAR",manufactured,,,False,2520,0.00,0.00,0.00,0
5070,4070061,no_quote,120K911H01,C,"HEATSPREADER,PLANAR CORE",manufactured,,,False,3,0.00,0.00,0.00,0
5070,4070061,no_quote,120K911H01,C,"HEATSPREADER,PLANAR CORE",manufactured,,,False,15,0.00,0.00,0.00,0
5070,4070061,no_quote,120K911H01,C,"HEATSPREADER,PLANAR CORE",manufactured,,,False,30,0.00,0.00,0.00,0
5070,4070061,no_quote,120K911H01,C,"HEATSPREADER,PLANAR CORE",manufactured,,,False,75,0.00,0.00,0.00,0
5070,4070061,no_quote,120K911H01,C,"HEATSPREADER,PLANAR CORE",manufactured,,,False,180,0.00,0.00,0.00,0
5070,4070061,no_quote,120K911H01,C,"HEATSPREADER,PLANAR CORE",manufactured,,,False,231,0.00,0.00,0.00,0
5070,4070061,no_quote,120K911H01,C,"HEATSPREADER,PLANAR CORE",manufactured,,,False,270,0.00,0.00,0.00,0
5070,4070061,no_quote,120K911H01,C,"HEATSPREADER,PLANAR CORE",manufactured,,,False,360,0.00,0.00,0.00,0
5070,4070065,completed,246K898H01,C,"COVER,OUTPUT SIDE",manufactured,Aluminum 6061-T6,MS - Mill,True,1,2050.00,2050.00,2050.00,37
5070,4070065,completed,246K898H01,C,"COVER,OUTPUT SIDE",manufactured,Aluminum 6061-T6,MS - Mill,True,5,517.00,2585.00,2585.00,37
5070,4070065,completed,246K898H01,C,"COVER,OUTPUT SIDE",manufactured,Aluminum 6061-T6,MS - Mill,True,10,329.00,3290.00,3290.00,38
5070,4070065,completed,246K898H01,C,"COVER,OUTPUT SIDE",manufactured,Aluminum 6061-T6,MS - Mill,True,25,215.00,5375.00,5375.00,40
5070,4070065,completed,246K898H01,C,"COVER,OUTPUT SIDE",manufactured,Aluminum 6061-T6,MS - Mill,True,60,169.00,10140.00,10140.00,44
5070,4070065,completed,246K898H01,C,"COVER,OUTPUT SIDE",manufactured,Aluminum 6061-T6,MS - Mill,True,77,162.00,12474.00,12474.00,46
5070,4070065,completed,246K898H01,C,"COVER,OUTPUT SIDE",manufactured,Aluminum 6061-T6,MS - Mill,True,90,159.00,14310.00,14310.00,47
5070,4070065,completed,246K898H01,C,"COVER,OUTPUT SIDE",manufactured,Aluminum 6061-T6,MS - Mill,True,120,157.00,18840.00,18840.00,51
5070,4070066,completed,246K899H01,D,"COVER,INPUT SIDE",manufactured,,,False,1,0.00,0.00,0.00,0
5070,4070066,completed,246K899H01,D,"COVER,INPUT SIDE",manufactured,,,False,5,0.00,0.00,0.00,0
5070,4070066,completed,246K899H01,D,"COVER,INPUT SIDE",manufactured,,,False,10,0.00,0.00,0.00,0
5070,4070066,completed,246K899H01,D,"COVER,INPUT SIDE",manufactured,,,False,25,0.00,0.00,0.00,0
5070,4070066,completed,246K899H01,D,"COVER,INPUT SIDE",manufactured,,,False,60,0.00,0.00,0.00,0
5070,4070066,completed,246K899H01,D,"COVER,INPUT SIDE",manufactured,,,False,77,0.00,0.00,0.00,0
5070,4070066,completed,246K899H01,D,"COVER,INPUT SIDE",manufactured,,,False,90,0.00,0.00,0.00,0
5070,4070066,completed,246K899H01,D,"COVER,INPUT SIDE",manufactured,,,False,120,0.00,0.00,0.00,0
5070,4070067,no_quote,248K190H01,-,"STANDOFF,HEX",manufactured,,,False,1,0.00,0.00,0.00,0
5070,4070067,no_quote,248K190H01,-,"STANDOFF,HEX",manufactured,,,False,5,0.00,0.00,0.00,0
5070,4070067,no_quote,248K190H01,-,"STANDOFF,HEX",manufactured,,,False,10,0.00,0.00,0.00,0
5070,4070067,no_quote,248K190H01,-,"STANDOFF,HEX",manufactured,,,False,25,0.00,0.00,0.00,0
5070,4070067,no_quote,248K190H01,-,"STANDOFF,HEX",manufactured,,,False,60,0.00,0.00,0.00,0
5070,4070067,no_quote,248K190H01,-,"STANDOFF,HEX",manufactured,,,False,77,0.00,0.00,0.00,0
5070,4070067,no_quote,248K190H01,-,"STANDOFF,HEX",manufactured,,,False,90,0.00,0.00,0.00,0
5070,4070067,no_quote,248K190H01,-,"STANDOFF,HEX",manufactured,,,False,120,0.00,0.00,0.00,0
5070,4070070,no_quote,817R711H02,B,INJECTOR-EJECTOR,manufactured,,,False,2,0.00,0.00,0.00,0
5070,4070070,no_quote,817R711H02,B,INJECTOR-EJECTOR,manufactured,,,False,10,0.00,0.00,0.00,0
5070,4070070,no_quote,817R711H02,B,INJECTOR-EJECTOR,manufactured,,,False,20,0.00,0.00,0.00,0
5070,4070070,no_quote,817R711H02,B,INJECTOR-EJECTOR,manufactured,,,False,50,0.00,0.00,0.00,0
5070,4070070,no_quote,817R711H02,B,INJECTOR-EJECTOR,manufactured,,,False,120,0.00,0.00,0.00,0
5070,4070070,no_quote,817R711H02,B,INJECTOR-EJECTOR,manufactured,,,False,154,0.00,0.00,0.00,0
5070,4070070,no_quote,817R711H02,B,INJECTOR-EJECTOR,manufactured,,,False,180,0.00,0.00,0.00,0
5070,4070070,no_quote,817R711H02,B,INJECTOR-EJECTOR,manufactured,,,False,240,0.00,0.00,0.00,0
5070,4070072,no_quote,820R120H04,G,"GUIDE,SHEAR PIN,PRECIPITATED",manufactured,,,False,2,0.00,0.00,0.00,0
5070,4070072,no_quote,820R120H04,G,"GUIDE,SHEAR PIN,PRECIPITATED",manufactured,,,False,10,0.00,0.00,0.00,0
5070,4070072,no_quote,820R120H04,G,"GUIDE,SHEAR PIN,PRECIPITATED",manufactured,,,False,20,0.00,0.00,0.00,0
5070,4070072,no_quote,820R120H04,G,"GUIDE,SHEAR PIN,PRECIPITATED",manufactured,,,False,50,0.00,0.00,0.00,0
5070,4070072,no_quote,820R120H04,G,"GUIDE,SHEAR PIN,PRECIPITATED",manufactured,,,False,120,0.00,0.00,0.00,0
5070,4070072,no_quote,820R120H04,G,"GUIDE,SHEAR PIN,PRECIPITATED",manufactured,,,False,154,0.00,0.00,0.00,0
5070,4070072,no_quote,820R120H04,G,"GUIDE,SHEAR PIN,PRECIPITATED",manufactured,,,False,180,0.00,0.00,0.00,0
5070,4070072,no_quote,820R120H04,G,"GUIDE,SHEAR PIN,PRECIPITATED",manufactured,,,False,240,0.00,0.00,0.00,0
5070,4070074,no_quote,821R273H01,C,"BLADE,CONNECTOR",manufactured,,,False,2,0.00,0.00,0.00,0
5070,4070074,no_quote,821R273H01,C,"BLADE,CONNECTOR",manufactured,,,False,10,0.00,0.00,0.00,0
5070,4070074,no_quote,821R273H01,C,"BLADE,CONNECTOR",manufactured,,,False,20,0.00,0.00,0.00,0
5070,4070074,no_quote,821R273H01,C,"BLADE,CONNECTOR",manufactured,,,False,50,0.00,0.00,0.00,0
5070,4070074,no_quote,821R273H01,C,"BLADE,CONNECTOR",manufactured,,,False,120,0.00,0.00,0.00,0
5070,4070074,no_quote,821R273H01,C,"BLADE,CONNECTOR",manufactured,,,False,154,0.00,0.00,0.00,0
5070,4070074,no_quote,821R273H01,C,"BLADE,CONNECTOR",manufactured,,,False,180,0.00,0.00,0.00,0
5070,4070074,no_quote,821R273H01,C,"BLADE,CONNECTOR",manufactured,,,False,240,0.00,0.00,0.00,0
5070,4070077,no_quote,821R790H01,B,OUTPUT CONNECTION STRIP,manufactured,,,False,1,0.00,0.00,0.00,0
5070,4070077,no_quote,821R790H01,B,OUTPUT CONNECTION STRIP,manufactured,,,False,5,0.00,0.00,0.00,0
5070,4070077,no_quote,821R790H01,B,OUTPUT CONNECTION STRIP,manufactured,,,False,10,0.00,0.00,0.00,0
5070,4070077,no_quote,821R790H01,B,OUTPUT CONNECTION STRIP,manufactured,,,False,25,0.00,0.00,0.00,0
5070,4070077,no_quote,821R790H01,B,OUTPUT CONNECTION STRIP,manufactured,,,False,60,0.00,0.00,0.00,0
5070,4070077,no_quote,821R790H01,B,OUTPUT CONNECTION STRIP,manufactured,,,False,77,0.00,0.00,0.00,0
5070,4070077,no_quote,821R790H01,B,OUTPUT CONNECTION STRIP,manufactured,,,False,90,0.00,0.00,0.00,0
5070,4070077,no_quote,821R790H01,B,OUTPUT CONNECTION STRIP,manufactured,,,False,120,0.00,0.00,0.00,0
5070,4070079,no_quote,821R790H02,B,OUTPUT CONNECTION STRIP,manufactured,,,False,1,0.00,0.00,0.00,0
5070,4070079,no_quote,821R790H02,B,OUTPUT CONNECTION STRIP,manufactured,,,False,5,0.00,0.00,0.00,0
5070,4070079,no_quote,821R790H02,B,OUTPUT CONNECTION STRIP,manufactured,,,False,10,0.00,0.00,0.00,0
5070,4070079,no_quote,821R790H02,B,OUTPUT CONNECTION STRIP,manufactured,,,False,25,0.00,0.00,0.00,0
5070,4070079,no_quote,821R790H02,B,OUTPUT CONNECTION STRIP,manufactured,,,False,60,0.00,0.00,0.00,0
5070,4070079,no_quote,821R790H02,B,OUTPUT CONNECTION STRIP,manufactured,,,False,77,0.00,0.00,0.00,0
5070,4070079,no_quote,821R790H02,B,OUTPUT CONNECTION STRIP,manufactured,,,False,90,0.00,0.00,0.00,0
5070,4070079,no_quote,821R790H02,B,OUTPUT CONNECTION STRIP,manufactured,,,False,120,0.00,0.00,0.00,0
5074,4077225,no_quote,0041-87911,03,"ELECTRODE ENCLOSURE, RF-ASSY W/FAN LID M",assembled,,NQ - Not a Core Competency,False,1,0.00,0.00,0.00,5
5074,4077225,no_quote,0041-87911,03,"ELECTRODE ENCLOSURE, RF-ASSY W/FAN LID M",assembled,,NQ - Not a Core Competency,False,5,0.00,0.00,0.00,5
5074,4077225,no_quote,0041-87911,03,"ELECTRODE ENCLOSURE, RF-ASSY W/FAN LID M",assembled,,NQ - Not a Core Competency,False,10,0.00,0.00,0.00,5
5074,4077225,no_quote,0041-87911,03,"ELECTRODE ENCLOSURE, RF-ASSY W/FAN LID M",assembled,,NQ - Not a Core Competency,False,15,0.00,0.00,0.00,5
5074,4077225,no_quote,0041-87911,03,"ELECTRODE ENCLOSURE, RF-ASSY W/FAN LID M",assembled,,NQ - Not a Core Competency,False,20,0.00,0.00,0.00,5
5072,4076878,completed,0042-12566,05,CHAMBER FRAME,assembled,CRS,SM - Assy,True,1,11800.00,11800.00,14200.00,62
5072,4076878,completed,0042-12566,05,CHAMBER FRAME,assembled,CRS,SM - Assy,True,5,4900.00,24500.00,26900.00,71
5072,4076878,completed,0042-12566,05,CHAMBER FRAME,assembled,CRS,SM - Assy,True,10,4040.00,40400.00,42800.00,82
5072,4076878,completed,0042-12566,05,CHAMBER FRAME,assembled,CRS,SM - Assy,True,20,3600.00,72000.00,74400.00,109
5072,4076878,completed,0042-12566,05,CHAMBER FRAME,assembled,CRS,SM - Assy,True,50,3340.00,167000.00,167000.00,183
5084,4086515,no_quote,74B120057-1001,B,JUMPER CABLE,manufactured,,,False,16,0.00,0.00,0.00,0
5078,4082312,no_quote,0042-97205,01,"INTERFACE PANEL, CONTROLLER RACK, ENDURA",assembled,,No Quote,False,2,0.00,0.00,0.00,5
5078,4082314,no_quote,0011-04328,02,"ASSY, BNC CONNECTOR BOX",manufactured,,No Quote,False,5,0.00,0.00,0.00,5
5078,4082313,no_quote,0042-97658,02,"MICRONODE MOUNTING PLATE, GEN RACK, ENDU",assembled,,No Quote,False,2,0.00,0.00,0.00,5
5081,4082568,completed,035400,A,BLOCK SLIDER,manufactured,PEEK,MS - Mill,True,160,42.46,6793.60,7393.60,50
5081,4082570,completed,035419,A,BLOCK BUMPER,manufactured,PEEK,MS - Lathe,True,210,24.36,5115.60,5715.60,49
5077,4144359,completed,0042-96990,02,"BRACKET , MOUNTING ,
IR SENSOR, CMP MIRRA",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,20,55.40,1108.00,1708.00,48
5080,4082521,no_quote,0042-14065,02,"SUPPORTED FACEPLATE,
250C ,FLAT, IEP, LARGE
ELEC, UX CIP, PRODUCER G-GT",assembled,,NQ - Not a Core Competency,False,8,1.08,8.64,8.64,5
5080,4083139,no_quote,0042-97308,02,"HOLDER, FLOW THRU ASSY",assembled,,,False,4,0.00,0.00,0.00,0
5080,4083140,no_quote,0023-21635,04,FLOW THRU BLOCK HOLDER,manufactured,,,False,4,0.00,0.00,0.00,0
5080,4083141,no_quote,0023-21808,01,STOPPER CLAMP,manufactured,,,False,4,0.00,0.00,0.00,0
5080,4083487,no_quote,3880-01249,10,,purchased,,Purchased Components,False,24,0.02,0.48,0.48,750
5080,4083143,no_quote,3690-07435,01,SCR CAP SKT HD M4 X 12MM ZINC PLATED,manufactured,,,False,24,0.00,0.00,0.00,0
5080,4083144,no_quote,3691-00029,00,SCR CAP SKT HEX HD M4X14MML HEX SKT SST SLVR-PLATE,manufactured,,,False,16,0.00,0.00,0.00,0
5080,4083145,no_quote,3880-00245,03,WSHR FLAT M6 SST,manufactured,,,False,16,0.00,0.00,0.00,0
5080,4083146,no_quote,3690-90437,02,SCREW.SKT.CAP.HD.SST.M6X2,manufactured,,,False,16,0.00,0.00,0.00,0
5080,4083147,no_quote,0023-21638,01,"PLATE, AL. 5052-H32, 6MM THK",manufactured,,,False,2,0.00,0.00,0.00,0
5080,4083510,no_quote,3840-01115,02,TAPESILICONE 38W X 18THK,purchased,,Purchased Components,False,2,0.28,0.56,0.56,600
5080,4083149,no_quote,3690-02406,06,SCR FLAT HD M4X.07 8LG HEX SKT 90DEG ISO10642DIN7991 A2(304)SST PASSIVATED,manufactured,,,False,4,0.00,0.00,0.00,0
5086,4088747,completed,036000,-,BALANCE WEIGHT,manufactured,Stainless Steel 304,SM - Piece,True,60,37.30,2238.00,2658.00,51
5082,4083810,completed,0042-34479,03,"MANIFOLD, PUMPING
PLENUM, LHS, MSC,
PRODUCER GT",manufactured,Aluminum 6061-T6,MS - Mill,True,1,1370.00,1370.00,2670.00,58
5082,4083810,completed,0042-34479,03,"MANIFOLD, PUMPING
PLENUM, LHS, MSC,
PRODUCER GT",manufactured,Aluminum 6061-T6,MS - Mill,True,5,387.00,1935.00,3235.00,58
5082,4083810,completed,0042-34479,03,"MANIFOLD, PUMPING
PLENUM, LHS, MSC,
PRODUCER GT",manufactured,Aluminum 6061-T6,MS - Mill,True,10,271.00,2710.00,4010.00,59
5091,4096108,no_quote,204-001-617-001,E,TUBE ASSY,manufactured,,,False,3,0.00,0.00,0.00,0
5092,4105033,completed,494Z3591-1,-,Shield - Underwing Fairing INT,manufactured,,,False,756,0.00,0.00,0.00,0
5092,4105037,completed,494Z3591-2,-,Shield - Underwing Fairing INT,manufactured,,,False,756,0.00,0.00,0.00,0
5088,4095452,no_quote,0041-33376,04,"PLATE, LEVELING, WET ROBOT, CLEANER",assembled,,No Quote,False,1,0.00,0.00,0.00,5
5088,4095452,no_quote,0041-33376,04,"PLATE, LEVELING, WET ROBOT, CLEANER",assembled,,No Quote,False,3,0.00,0.00,0.00,5
5088,4095452,no_quote,0041-33376,04,"PLATE, LEVELING, WET ROBOT, CLEANER",assembled,,No Quote,False,5,0.00,0.00,0.00,5
5088,4095452,no_quote,0041-33376,04,"PLATE, LEVELING, WET ROBOT, CLEANER",assembled,,No Quote,False,10,0.00,0.00,0.00,5
5088,4095452,no_quote,0041-33376,04,"PLATE, LEVELING, WET ROBOT, CLEANER",assembled,,No Quote,False,15,0.00,0.00,0.00,5
5088,4095452,no_quote,0041-33376,04,"PLATE, LEVELING, WET ROBOT, CLEANER",assembled,,No Quote,False,20,0.00,0.00,0.00,5
5088,4095452,no_quote,0041-33376,04,"PLATE, LEVELING, WET ROBOT, CLEANER",assembled,,No Quote,False,30,0.00,0.00,0.00,5
5087,4095243,no_quote,0270-12315,01,"BLANK OFF/LEAK CHECK FIXTURE, CHAMBER BODY/ LID STACK MR1237",manufactured,,No Quote,False,1,0.00,0.00,0.00,5
5087,4095243,no_quote,0270-12315,01,"BLANK OFF/LEAK CHECK FIXTURE, CHAMBER BODY/ LID STACK MR1237",manufactured,,No Quote,False,5,0.00,0.00,0.00,5
5087,4095243,no_quote,0270-12315,01,"BLANK OFF/LEAK CHECK FIXTURE, CHAMBER BODY/ LID STACK MR1237",manufactured,,No Quote,False,10,0.00,0.00,0.00,5
5087,4128340,no_quote,,,,assembled,,No Quote,False,1,3.68,3.68,3.68,5
5087,4128340,no_quote,,,,assembled,,No Quote,False,5,3.68,18.40,18.40,5
5087,4128340,no_quote,,,,assembled,,No Quote,False,10,3.68,36.80,36.80,5
5089,4095622,no_quote,0023-05241,02,"COVER BEARING UNIT, UNIFORMITY PIONEER 2",manufactured,,No Quote,False,100,0.00,0.00,0.00,5
5089,4095623,no_quote,0042-50379,03,"BRKT, IHC GAS STICK, SIDE 2, PIONEER",assembled,,No Quote,False,25,0.00,0.00,0.00,5
5089,4095621,no_quote,0023-03248,01,"PLATE,MOXA MOUNTING,PIONEER 2.0",manufactured,,No Quote,False,25,0.00,0.00,0.00,5
5089,4095628,no_quote,0042-81653,02,"COVER, UNIFORMITY , BELT DRIVE, ICP PION",assembled,,No Quote,False,50,0.00,0.00,0.00,5
5089,4095624,no_quote,0042-60634,03,"HORIZONTAL SUPPORT, RF MATCH, LOWER CLEA",assembled,,No Quote,False,25,6.18,154.50,154.50,5
5089,4095625,no_quote,0042-61189,02,"BRKT, SHEILD, IHC GAS STICK, SIDE 2, PIO",assembled,,No Quote,False,25,0.00,0.00,0.00,5
5089,4095627,no_quote,0042-61190,03,,assembled,,No Quote,False,25,0.00,0.00,0.00,5
5095,4097348,completed,512-030-130-615,-,"CAP, PITOT MOUNT",assembled,Alloy Steel 4130,MS - Mill,True,40,362.00,14480.00,14480.00,70
5094,4097316,completed,512-030-600-465,-,SUPPORT ASSY EXTERNAL FILTER,assembled,Aluminum 6061,SM - Assy,True,14,459.00,6426.00,6426.00,70
5097,4097458,completed,512-060-663-101,A,Doubler,manufactured,Titanium Grade 1,SM - Piece,True,33,144.00,4752.00,4752.00,60
5093,4097159,completed,512-030-111-189,-,"DOUBLER, PITOT MOUNT - PILOT",manufactured,Stainless Steel 321,SM - Piece,True,4,1211.00,4844.00,4844.00,60
5093,4097164,completed,512-030-111-185,-,"DOUBLER, PITOT MOUNT - COPILOT",manufactured,Stainless Steel 321,SM - Piece,True,4,1211.00,4844.00,4844.00,60
5093,4097166,completed,512-030-111-187,-,"DOUBLER, PITOT MOUNT - STBY",manufactured,Stainless Steel 321,SM - Piece,True,4,1211.00,4844.00,4844.00,60
5098,4099924,completed,512-030-500-267,-,"FITTING ASSY, COWL LATCH - FWD",manufactured,Stainless Steel 17-4,MS  - Assy,True,24,547.00,13128.00,13128.00,70
5099,4100046,completed,512-030-111-197,-,BRACKET. SPRING ATTACH,manufactured,Aluminum 2024-T3,SM - Piece,True,7,246.00,1722.00,1722.00,60
5090,4095896,completed,D4369746-1,-,BUS BAR,manufactured,Copper 110,SM - Piece,True,2,1207.00,2414.00,3014.00,51
5090,4095896,completed,D4369746-1,-,BUS BAR,manufactured,Copper 110,SM - Piece,True,4,625.00,2500.00,3100.00,51
5090,4095896,completed,D4369746-1,-,BUS BAR,manufactured,Copper 110,SM - Piece,True,10,273.00,2730.00,3330.00,51
5090,4095896,completed,D4369746-1,-,BUS BAR,manufactured,Copper 110,SM - Piece,True,20,156.00,3120.00,3720.00,51
5090,4095896,completed,D4369746-1,-,BUS BAR,manufactured,Copper 110,SM - Piece,True,50,87.89,4394.50,4394.50,52
5090,4095896,completed,D4369746-1,-,BUS BAR,manufactured,Copper 110,SM - Piece,True,66,83.99,5543.34,5543.34,52
5090,4095896,completed,D4369746-1,-,BUS BAR,manufactured,Copper 110,SM - Piece,True,86,76.65,6591.90,6591.90,52
5090,4095897,completed,D4498168-1,A,"COVER, BACK",manufactured,Aluminum 5052-H32,SM - Piece,True,1,1755.00,1755.00,1755.00,60
5090,4095897,completed,D4498168-1,A,"COVER, BACK",manufactured,Aluminum 5052-H32,SM - Piece,True,2,963.00,1926.00,1926.00,60
5090,4095897,completed,D4498168-1,A,"COVER, BACK",manufactured,Aluminum 5052-H32,SM - Piece,True,5,472.00,2360.00,2360.00,60
5090,4095897,completed,D4498168-1,A,"COVER, BACK",manufactured,Aluminum 5052-H32,SM - Piece,True,10,309.00,3090.00,3090.00,60
5090,4095897,completed,D4498168-1,A,"COVER, BACK",manufactured,Aluminum 5052-H32,SM - Piece,True,25,214.00,5350.00,5350.00,60
5090,4095897,completed,D4498168-1,A,"COVER, BACK",manufactured,Aluminum 5052-H32,SM - Piece,True,33,201.00,6633.00,6633.00,60
5090,4095897,completed,D4498168-1,A,"COVER, BACK",manufactured,Aluminum 5052-H32,SM - Piece,True,43,191.00,8213.00,8213.00,60
5090,4095898,completed,D4498196-1,-,BASEPLATE ASSY,assembled,Aluminum 6061-T6,MS - Mill,True,1,2630.00,2630.00,5090.00,60
5090,4095898,completed,D4498196-1,-,BASEPLATE ASSY,assembled,Aluminum 6061-T6,MS - Mill,True,2,1600.00,3200.00,5660.00,60
5090,4095898,completed,D4498196-1,-,BASEPLATE ASSY,assembled,Aluminum 6061-T6,MS - Mill,True,5,847.00,4235.00,6695.00,60
5090,4095898,completed,D4498196-1,-,BASEPLATE ASSY,assembled,Aluminum 6061-T6,MS - Mill,True,10,550.00,5500.00,7960.00,60
5090,4095898,completed,D4498196-1,-,BASEPLATE ASSY,assembled,Aluminum 6061-T6,MS - Mill,True,25,408.00,10200.00,12660.00,60
5090,4095898,completed,D4498196-1,-,BASEPLATE ASSY,assembled,Aluminum 6061-T6,MS - Mill,True,33,387.00,12771.00,15231.00,60
5090,4095898,completed,D4498196-1,-,BASEPLATE ASSY,assembled,Aluminum 6061-T6,MS - Mill,True,43,372.00,15996.00,18456.00,60
5090,4095899,completed,D4553720-1,-,"COVER, FRONT",manufactured,Aluminum 5052-H32,NQ - No Capacity,True,1,1871.00,1871.00,1871.00,60
5090,4095899,completed,D4553720-1,-,"COVER, FRONT",manufactured,Aluminum 5052-H32,NQ - No Capacity,True,2,1026.00,2052.00,2052.00,60
5090,4095899,completed,D4553720-1,-,"COVER, FRONT",manufactured,Aluminum 5052-H32,NQ - No Capacity,True,5,503.00,2515.00,2515.00,60
5090,4095899,completed,D4553720-1,-,"COVER, FRONT",manufactured,Aluminum 5052-H32,NQ - No Capacity,True,10,317.00,3170.00,3170.00,60
5090,4095899,completed,D4553720-1,-,"COVER, FRONT",manufactured,Aluminum 5052-H32,NQ - No Capacity,True,25,216.00,5400.00,5400.00,60
5090,4095899,completed,D4553720-1,-,"COVER, FRONT",manufactured,Aluminum 5052-H32,NQ - No Capacity,True,33,198.00,6534.00,6534.00,60
5090,4095899,completed,D4553720-1,-,"COVER, FRONT",manufactured,Aluminum 5052-H32,NQ - No Capacity,True,43,188.00,8084.00,8084.00,60
5090,4095900,completed,H374906-1,B,BRACKET CONNECTOR,manufactured,Aluminum 5052-H32,SM - Piece,True,1,1607.00,1607.00,2207.00,48
5090,4095900,completed,H374906-1,B,BRACKET CONNECTOR,manufactured,Aluminum 5052-H32,SM - Piece,True,2,831.00,1662.00,2262.00,48
5090,4095900,completed,H374906-1,B,BRACKET CONNECTOR,manufactured,Aluminum 5052-H32,SM - Piece,True,5,351.00,1755.00,2355.00,49
5090,4095900,completed,H374906-1,B,BRACKET CONNECTOR,manufactured,Aluminum 5052-H32,SM - Piece,True,10,192.00,1920.00,2520.00,49
5090,4095900,completed,H374906-1,B,BRACKET CONNECTOR,manufactured,Aluminum 5052-H32,SM - Piece,True,25,99.32,2483.00,3083.00,49
5090,4095900,completed,H374906-1,B,BRACKET CONNECTOR,manufactured,Aluminum 5052-H32,SM - Piece,True,33,86.12,2841.96,3441.96,50
5090,4095900,completed,H374906-1,B,BRACKET CONNECTOR,manufactured,Aluminum 5052-H32,SM - Piece,True,43,76.42,3286.06,3886.06,50
5083,4084642,completed,0022-31661,03,"TREAD PLATE, LOWER,
LARGE, CLEANER",manufactured,Aluminum 6061-T6,SM - Piece,True,1,1620.00,1620.00,2220.00,43
5083,4084642,completed,0022-31661,03,"TREAD PLATE, LOWER,
LARGE, CLEANER",manufactured,Aluminum 6061-T6,SM - Piece,True,10,344.00,3440.00,4040.00,44
5083,4084642,completed,0022-31661,03,"TREAD PLATE, LOWER,
LARGE, CLEANER",manufactured,Aluminum 6061-T6,SM - Piece,True,50,231.00,11550.00,11550.00,48
5083,4084642,completed,0022-31661,03,"TREAD PLATE, LOWER,
LARGE, CLEANER",manufactured,Aluminum 6061-T6,SM - Piece,True,100,214.00,21400.00,21400.00,52
5083,4084324,completed,0023-17944,04,"TREAD PLATE, SMALL REAR, CLEANER, LKP",manufactured,Aluminum 3003,SM - Piece,True,1,959.00,959.00,1559.00,43
5083,4084324,completed,0023-17944,04,"TREAD PLATE, SMALL REAR, CLEANER, LKP",manufactured,Aluminum 3003,SM - Piece,True,10,180.00,1800.00,2400.00,43
5083,4084324,completed,0023-17944,04,"TREAD PLATE, SMALL REAR, CLEANER, LKP",manufactured,Aluminum 3003,SM - Piece,True,50,111.00,5550.00,6150.00,46
5083,4084324,completed,0023-17944,04,"TREAD PLATE, SMALL REAR, CLEANER, LKP",manufactured,Aluminum 3003,SM - Piece,True,100,102.00,10200.00,10200.00,49
5083,4084325,completed,0023-18004,04,"TREAD PLATE, LOWER, LARGE, CLEANER, LK",manufactured,Aluminum 3003,SM - Piece,True,1,1060.00,1060.00,1660.00,43
5083,4084325,completed,0023-18004,04,"TREAD PLATE, LOWER, LARGE, CLEANER, LK",manufactured,Aluminum 3003,SM - Piece,True,10,265.00,2650.00,3250.00,44
5083,4084325,completed,0023-18004,04,"TREAD PLATE, LOWER, LARGE, CLEANER, LK",manufactured,Aluminum 3003,SM - Piece,True,50,194.00,9700.00,10300.00,47
5083,4084325,completed,0023-18004,04,"TREAD PLATE, LOWER, LARGE, CLEANER, LK",manufactured,Aluminum 3003,SM - Piece,True,100,185.00,18500.00,18500.00,52
5083,4084326,completed,0023-18124,04,"TREAD PLATE, LOWER, LARGE, CLEANER, LKP",manufactured,Aluminum 3003,SM - Piece,True,1,1020.00,1020.00,1620.00,43
5083,4084326,completed,0023-18124,04,"TREAD PLATE, LOWER, LARGE, CLEANER, LKP",manufactured,Aluminum 3003,SM - Piece,True,10,235.00,2350.00,2950.00,43
5083,4084326,completed,0023-18124,04,"TREAD PLATE, LOWER, LARGE, CLEANER, LKP",manufactured,Aluminum 3003,SM - Piece,True,50,166.00,8300.00,8900.00,47
5083,4084326,completed,0023-18124,04,"TREAD PLATE, LOWER, LARGE, CLEANER, LKP",manufactured,Aluminum 3003,SM - Piece,True,100,157.00,15700.00,15700.00,51
5083,4084328,completed,0023-18244,04,"TREAD PLATE, LOWER, LARGE, CLEANER,",manufactured,Aluminum 3003,SM - Piece,True,1,1200.00,1200.00,1800.00,43
5083,4084328,completed,0023-18244,04,"TREAD PLATE, LOWER, LARGE, CLEANER,",manufactured,Aluminum 3003,SM - Piece,True,10,389.00,3890.00,4490.00,44
5083,4084328,completed,0023-18244,04,"TREAD PLATE, LOWER, LARGE, CLEANER,",manufactured,Aluminum 3003,SM - Piece,True,50,317.00,15850.00,16450.00,49
5083,4084328,completed,0023-18244,04,"TREAD PLATE, LOWER, LARGE, CLEANER,",manufactured,Aluminum 3003,SM - Piece,True,100,308.00,30800.00,30800.00,55
5083,4178444,completed,0042-93966,03,,manufactured,Aluminum 3003,SM - Piece,False,1,1380.00,1380.00,1980.00,43
5083,4178444,completed,0042-93966,03,,manufactured,Aluminum 3003,SM - Piece,False,10,632.00,6320.00,6920.00,44
