quote_number,item_id,workflow_status,part_number,revision,description,type,material,process,is_fully_configured,quantity,unit_price,total_price,total_price_with_add_ons,lead_time
7698,7151651,not_started,0022-38799,03,"GROUND BUSS BAR, 36 POSITION",manufactured,Copper 110,MS - Mill,True,25,351.00,8775.00,8775.00,60
7698,7151651,not_started,0022-38799,03,"GROUND BUSS BAR, 36 POSITION",manufactured,Copper 110,MS - Mill,True,50,332.00,16600.00,16600.00,60
7698,7151651,not_started,0022-38799,03,"GROUND BUSS BAR, 36 POSITION",manufactured,Copper 110,MS - Mill,True,100,325.00,32500.00,32500.00,60
7698,7151651,not_started,0022-38799,03,"GROUND BUSS BAR, 36 POSITION",manufactured,Copper 110,MS - Mill,True,200,320.00,64000.00,64000.00,60
7698,7151651,not_started,0022-38799,03,"GROUND BUSS BAR, 36 POSITION",manufactured,Copper 110,MS - Mill,True,300,323.00,96900.00,96900.00,60
7698,7151660,not_started,0022-38846,03,"BRACKET, SUPPORT CROSS
BEAM",manufactured,CRS,SM - Piece,True,1,1020.00,1020.00,1020.00,60
7698,7151660,not_started,0022-38846,03,"BRACKET, SUPPORT CROSS
BEAM",manufactured,CRS,SM - Piece,True,5,212.00,1060.00,1060.00,60
7698,7151660,not_started,0022-38846,03,"BRACKET, SUPPORT CROSS
BEAM",manufactured,CRS,SM - Piece,True,10,122.00,1220.00,1220.00,60
7698,7151660,not_started,0022-38846,03,"BRACKET, SUPPORT CROSS
BEAM",manufactured,CRS,SM - Piece,True,25,61.72,1543.00,1543.00,60
7698,7151660,not_started,0022-38846,03,"BRACKET, SUPPORT CROSS
BEAM",manufactured,CRS,SM - Piece,True,50,42.36,2118.00,2118.00,60
7698,7151660,not_started,0022-38846,03,"BRACKET, SUPPORT CROSS
BEAM",manufactured,CRS,SM - Piece,True,100,33.85,3385.00,3385.00,60
7698,7151660,not_started,0022-38846,03,"BRACKET, SUPPORT CROSS
BEAM",manufactured,CRS,SM - Piece,True,200,29.47,5894.00,5894.00,60
7698,7151660,not_started,0022-38846,03,"BRACKET, SUPPORT CROSS
BEAM",manufactured,CRS,SM - Piece,True,300,30.09,9027.00,9027.00,60
7698,7151661,not_started,0041-91882,02,"BRACKET, MOUNT, TEMP CONTROLLER",assembled,CRS,SM - Piece,True,1,773.00,773.00,773.00,60
7698,7151661,not_started,0041-91882,02,"BRACKET, MOUNT, TEMP CONTROLLER",assembled,CRS,SM - Piece,True,5,172.00,860.00,860.00,60
7698,7151661,not_started,0041-91882,02,"BRACKET, MOUNT, TEMP CONTROLLER",assembled,CRS,SM - Piece,True,10,96.50,965.00,965.00,60
7698,7151661,not_started,0041-91882,02,"BRACKET, MOUNT, TEMP CONTROLLER",assembled,CRS,SM - Piece,True,25,54.56,1364.00,1364.00,60
7698,7151661,not_started,0041-91882,02,"BRACKET, MOUNT, TEMP CONTROLLER",assembled,CRS,SM - Piece,True,50,41.88,2094.00,2094.00,60
7698,7151661,not_started,0041-91882,02,"BRACKET, MOUNT, TEMP CONTROLLER",assembled,CRS,SM - Piece,True,100,35.64,3564.00,3564.00,60
7698,7151661,not_started,0041-91882,02,"BRACKET, MOUNT, TEMP CONTROLLER",assembled,CRS,SM - Piece,True,200,32.47,6494.00,6494.00,60
7698,7151661,not_started,0041-91882,02,"BRACKET, MOUNT, TEMP CONTROLLER",assembled,CRS,SM - Piece,True,300,25.18,7554.00,7554.00,60
7698,7151662,not_started,0042-07295,03,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,1,646.00,646.00,646.00,60
7698,7151662,not_started,0042-07295,03,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,5,168.00,840.00,840.00,60
7698,7151662,not_started,0042-07295,03,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,10,108.00,1080.00,1080.00,60
7698,7151662,not_started,0042-07295,03,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,25,71.92,1798.00,1798.00,60
7698,7151662,not_started,0042-07295,03,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,50,59.98,2999.00,2999.00,60
7698,7151662,not_started,0042-07295,03,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,100,54.08,5408.00,5408.00,60
7698,7151662,not_started,0042-07295,03,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,200,51.09,10218.00,10218.00,60
7698,7151662,not_started,0042-07295,03,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,300,41.97,12591.00,12591.00,60
7698,7151663,not_started,0042-07298,06,"WELDMENT, MAIN HOUSING",assembled,CRS,SM - Assy,True,1,1710.00,1710.00,1710.00,60
7698,7151663,not_started,0042-07298,06,"WELDMENT, MAIN HOUSING",assembled,CRS,SM - Assy,True,5,837.00,4185.00,4185.00,60
7698,7151663,not_started,0042-07298,06,"WELDMENT, MAIN HOUSING",assembled,CRS,SM - Assy,True,10,728.00,7280.00,7280.00,60
7698,7151663,not_started,0042-07298,06,"WELDMENT, MAIN HOUSING",assembled,CRS,SM - Assy,True,25,663.00,16575.00,16575.00,60
7698,7151663,not_started,0042-07298,06,"WELDMENT, MAIN HOUSING",assembled,CRS,SM - Assy,True,50,641.00,32050.00,32050.00,60
7698,7151663,not_started,0042-07298,06,"WELDMENT, MAIN HOUSING",assembled,CRS,SM - Assy,True,100,631.00,63100.00,63100.00,60
7698,7151663,not_started,0042-07298,06,"WELDMENT, MAIN HOUSING",assembled,CRS,SM - Assy,True,200,626.00,125200.00,125200.00,60
7698,7151663,not_started,0042-07298,06,"WELDMENT, MAIN HOUSING",assembled,CRS,SM - Assy,True,300,521.00,156300.00,156300.00,60
7698,7151665,not_started,0042-07299,04,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,1,647.00,647.00,647.00,60
7698,7151665,not_started,0042-07299,04,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,5,168.00,840.00,840.00,60
7698,7151665,not_started,0042-07299,04,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,10,109.00,1090.00,1090.00,60
7698,7151665,not_started,0042-07299,04,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,25,72.28,1807.00,1807.00,60
7698,7151665,not_started,0042-07299,04,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,50,60.30,3015.00,3015.00,60
7698,7151665,not_started,0042-07299,04,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,100,54.41,5441.00,5441.00,60
7698,7151665,not_started,0042-07299,04,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,200,51.42,10284.00,10284.00,60
7698,7151665,not_started,0042-07299,04,"PANEL, REAR BLANK",assembled,CRS,SM - Assy,True,300,41.90,12570.00,12570.00,60
7698,7151666,not_started,0042-07304,08,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Assy,True,1,808.00,808.00,808.00,60
7698,7151666,not_started,0042-07304,08,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Assy,True,5,218.00,1090.00,1090.00,60
7698,7151666,not_started,0042-07304,08,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Assy,True,10,144.00,1440.00,1440.00,60
7698,7151666,not_started,0042-07304,08,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Assy,True,25,99.04,2476.00,2476.00,60
7698,7151666,not_started,0042-07304,08,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Assy,True,50,84.26,4213.00,4213.00,60
7698,7151666,not_started,0042-07304,08,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Assy,True,100,76.96,7696.00,7696.00,60
7698,7151666,not_started,0042-07304,08,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Assy,True,200,73.27,14654.00,14654.00,60
7698,7151666,not_started,0042-07304,08,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Assy,True,300,60.17,18051.00,18051.00,60
7698,7151670,not_started,0042-07306,08,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,1,1060.00,1060.00,1060.00,60
7698,7151670,not_started,0042-07306,08,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,5,290.00,1450.00,1450.00,60
7698,7151670,not_started,0042-07306,08,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,10,194.00,1940.00,1940.00,60
7698,7151670,not_started,0042-07306,08,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,25,136.00,3400.00,3400.00,60
7698,7151670,not_started,0042-07306,08,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,50,118.00,5900.00,5900.00,60
7698,7151670,not_started,0042-07306,08,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,100,108.00,10800.00,10800.00,60
7698,7151670,not_started,0042-07306,08,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,200,103.00,20600.00,20600.00,60
7698,7151670,not_started,0042-07306,08,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,300,85.18,25554.00,25554.00,60
7698,7151671,not_started,0042-08507,05,"PLATE, MOUNTING",assembled,CRS,SM - Piece,True,1,641.00,641.00,641.00,60
7698,7151671,not_started,0042-08507,05,"PLATE, MOUNTING",assembled,CRS,SM - Piece,True,5,178.00,890.00,890.00,60
7698,7151671,not_started,0042-08507,05,"PLATE, MOUNTING",assembled,CRS,SM - Piece,True,10,132.00,1320.00,1320.00,60
7698,7151671,not_started,0042-08507,05,"PLATE, MOUNTING",assembled,CRS,SM - Piece,True,25,104.00,2600.00,2600.00,60
7698,7151671,not_started,0042-08507,05,"PLATE, MOUNTING",assembled,CRS,SM - Piece,True,50,93.88,4694.00,4694.00,60
7698,7151671,not_started,0042-08507,05,"PLATE, MOUNTING",assembled,CRS,SM - Piece,True,100,89.54,8954.00,8954.00,60
7698,7151671,not_started,0042-08507,05,"PLATE, MOUNTING",assembled,CRS,SM - Piece,True,200,87.20,17440.00,17440.00,60
7698,7151671,not_started,0042-08507,05,"PLATE, MOUNTING",assembled,CRS,SM - Piece,True,300,71.07,21321.00,21321.00,60
7698,7151672,not_started,0042-08533,05,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Piece,True,1,925.00,925.00,925.00,60
7698,7151672,not_started,0042-08533,05,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Piece,True,5,249.00,1245.00,1245.00,60
7698,7151672,not_started,0042-08533,05,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Piece,True,10,165.00,1650.00,1650.00,60
7698,7151672,not_started,0042-08533,05,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Piece,True,25,114.00,2850.00,2850.00,60
7698,7151672,not_started,0042-08533,05,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Piece,True,50,96.90,4845.00,4845.00,60
7698,7151672,not_started,0042-08533,05,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Piece,True,100,88.60,8860.00,8860.00,60
7698,7151672,not_started,0042-08533,05,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Piece,True,200,84.38,16876.00,16876.00,60
7698,7151672,not_started,0042-08533,05,"PANEL, REAR CONNECTOR",assembled,CRS,SM - Piece,True,300,68.38,20514.00,20514.00,60
7698,7151673,not_started,0042-15394,02,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,1,748.00,748.00,748.00,60
7698,7151673,not_started,0042-15394,02,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,5,188.00,940.00,940.00,60
7698,7151673,not_started,0042-15394,02,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,10,118.00,1180.00,1180.00,60
7698,7151673,not_started,0042-15394,02,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,25,75.96,1899.00,1899.00,60
7698,7151673,not_started,0042-15394,02,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,50,61.94,3097.00,3097.00,60
7698,7151673,not_started,0042-15394,02,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,100,55.02,5502.00,5502.00,60
7698,7151673,not_started,0042-15394,02,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,200,51.52,10304.00,10304.00,60
7698,7151673,not_started,0042-15394,02,PANEL REAR CONNECTOR,assembled,CRS,SM - Assy,True,300,44.08,13224.00,13224.00,60
7698,7151674,not_started,0042-77900,01,"PANEL, FRONT",manufactured,CRS,SM - Piece W/HDWE,True,1,711.00,711.00,711.00,60
7698,7151674,not_started,0042-77900,01,"PANEL, FRONT",manufactured,CRS,SM - Piece W/HDWE,True,5,201.00,1005.00,1005.00,60
7698,7151674,not_started,0042-77900,01,"PANEL, FRONT",manufactured,CRS,SM - Piece W/HDWE,True,10,138.00,1380.00,1380.00,60
7698,7151674,not_started,0042-77900,01,"PANEL, FRONT",manufactured,CRS,SM - Piece W/HDWE,True,25,99.20,2480.00,2480.00,60
7698,7151674,not_started,0042-77900,01,"PANEL, FRONT",manufactured,CRS,SM - Piece W/HDWE,True,50,86.44,4322.00,4322.00,60
7698,7151674,not_started,0042-77900,01,"PANEL, FRONT",manufactured,CRS,SM - Piece W/HDWE,True,100,80.06,8006.00,8006.00,60
7698,7151674,not_started,0042-77900,01,"PANEL, FRONT",manufactured,CRS,SM - Piece W/HDWE,True,200,76.88,15376.00,15376.00,60
7698,7151674,not_started,0042-77900,01,"PANEL, FRONT",manufactured,CRS,SM - Piece W/HDWE,True,300,79.11,23733.00,23733.00,60
7698,7151676,not_started,0042-77902,01,"BRACKET, MOUNT TB",manufactured,CRS,SM - Piece W/HDWE,True,1,513.00,513.00,513.00,60
7698,7151676,not_started,0042-77902,01,"BRACKET, MOUNT TB",manufactured,CRS,SM - Piece W/HDWE,True,5,116.00,580.00,580.00,60
7698,7151676,not_started,0042-77902,01,"BRACKET, MOUNT TB",manufactured,CRS,SM - Piece W/HDWE,True,10,66.40,664.00,664.00,60
7698,7151676,not_started,0042-77902,01,"BRACKET, MOUNT TB",manufactured,CRS,SM - Piece W/HDWE,True,25,36.56,914.00,914.00,60
7698,7151676,not_started,0042-77902,01,"BRACKET, MOUNT TB",manufactured,CRS,SM - Piece W/HDWE,True,50,28.28,1414.00,1414.00,60
7698,7151676,not_started,0042-77902,01,"BRACKET, MOUNT TB",manufactured,CRS,SM - Piece W/HDWE,True,100,24.19,2419.00,2419.00,60
7698,7151676,not_started,0042-77902,01,"BRACKET, MOUNT TB",manufactured,CRS,SM - Piece W/HDWE,True,200,22.17,4434.00,4434.00,60
7698,7151676,not_started,0042-77902,01,"BRACKET, MOUNT TB",manufactured,CRS,SM - Piece W/HDWE,True,300,17.21,5163.00,5163.00,60
7698,7151677,not_started,0042-77903,01,"CHASSIS, MOUNTING",manufactured,CRS,SM - Piece W/HDWE,True,1,729.00,729.00,729.00,60
7698,7151677,not_started,0042-77903,01,"CHASSIS, MOUNTING",manufactured,CRS,SM - Piece W/HDWE,True,5,237.00,1185.00,1185.00,60
7698,7151677,not_started,0042-77903,01,"CHASSIS, MOUNTING",manufactured,CRS,SM - Piece W/HDWE,True,10,184.00,1840.00,1840.00,60
7698,7151677,not_started,0042-77903,01,"CHASSIS, MOUNTING",manufactured,CRS,SM - Piece W/HDWE,True,25,151.00,3775.00,3775.00,60
7698,7151677,not_started,0042-77903,01,"CHASSIS, MOUNTING",manufactured,CRS,SM - Piece W/HDWE,True,50,140.00,7000.00,7000.00,60
7698,7151677,not_started,0042-77903,01,"CHASSIS, MOUNTING",manufactured,CRS,SM - Piece W/HDWE,True,100,133.00,13300.00,13300.00,60
7698,7151677,not_started,0042-77903,01,"CHASSIS, MOUNTING",manufactured,CRS,SM - Piece W/HDWE,True,200,130.00,26000.00,26000.00,60
7698,7151677,not_started,0042-77903,01,"CHASSIS, MOUNTING",manufactured,CRS,SM - Piece W/HDWE,True,300,126.00,37800.00,37800.00,60
7699,7151777,not_started,0040-38666,07,"RF COVER, RIGHT, PRODUCER 200MM",assembled,,Historical Part Requote,False,1,0.00,0.00,0.00,50
7699,7151777,not_started,0040-38666,07,"RF COVER, RIGHT, PRODUCER 200MM",assembled,,Historical Part Requote,False,10,0.00,0.00,0.00,50
7699,7151777,not_started,0040-38666,07,"RF COVER, RIGHT, PRODUCER 200MM",assembled,,Historical Part Requote,False,15,0.00,0.00,0.00,50
7699,7151777,not_started,0040-38666,07,"RF COVER, RIGHT, PRODUCER 200MM",assembled,,Historical Part Requote,False,20,0.00,0.00,0.00,50
7699,7151777,not_started,0040-38666,07,"RF COVER, RIGHT, PRODUCER 200MM",assembled,,Historical Part Requote,False,50,0.00,0.00,0.00,50
7699,7151778,not_started,0040-60523,08,"RF COVER, LEFT, PRDUCER 200MM",assembled,,Historical Part Requote,False,1,0.00,0.00,0.00,50
7699,7151778,not_started,0040-60523,08,"RF COVER, LEFT, PRDUCER 200MM",assembled,,Historical Part Requote,False,10,0.00,0.00,0.00,50
7699,7151778,not_started,0040-60523,08,"RF COVER, LEFT, PRDUCER 200MM",assembled,,Historical Part Requote,False,15,0.00,0.00,0.00,50
7699,7151778,not_started,0040-60523,08,"RF COVER, LEFT, PRDUCER 200MM",assembled,,Historical Part Requote,False,20,0.00,0.00,0.00,50
7699,7151778,not_started,0040-60523,08,"RF COVER, LEFT, PRDUCER 200MM",assembled,,Historical Part Requote,False,50,0.00,0.00,0.00,50
