quote_number,item_id,workflow_status,part_number,revision,description,type,material,process,is_fully_configured,quantity,unit_price,total_price,total_price_with_add_ons,lead_time
6025,5147793,completed,A0477583,04,MAGNET SEAL TOP OVERLAP 300MM,manufactured,Stainless Steel 304L,MS - Mill,True,50,250.00,12500.00,12500.00,40
6025,5147793,completed,A0477583,04,MAGNET SEAL TOP OVERLAP 300MM,manufactured,Stainless Steel 304L,MS - Mill,True,100,243.00,24300.00,24300.00,46
6025,5147793,completed,A0477583,04,MAGNET SEAL TOP OVERLAP 300MM,manufactured,Stainless Steel 304L,MS - Mill,True,200,238.00,47600.00,47600.00,57
6025,5147793,completed,A0477583,04,MAGNET SEAL TOP OVERLAP 300MM,manufactured,Stainless Steel 304L,MS - Mill,True,800,234.00,187200.00,187200.00,124
6044,5169380,completed,512-030-600-293,-,BRACKET ASSY - KEEL BEAM,manufactured,Aluminum 6013-T4,SM - Piece (combo),True,14,374.00,5236.00,5866.00,50
6041,5169242,completed,512-030-610-271,-,CLIP BRACKET - AFT SPAR,manufactured,Aluminum 6013-T4,SM - Piece (combo),True,8,298.00,2384.00,2814.00,50
6045,5169401,completed,512-030-300-373,-,SUPPORT ASSY- RCU AC PWR KIT,manufactured,Aluminum 7050-T7451,MS - Mill,True,8,2342.00,18736.00,22576.00,48
6017,5142837,completed,0015-13757,02,"MOUNT DIN RAIL SLOTTED 10.5""L 35X7.5MM STL ZINC-PLT",manufactured,CRS,MS - Mill,True,1,233.00,233.00,733.00,31
6017,5142837,completed,0015-13757,02,"MOUNT DIN RAIL SLOTTED 10.5""L 35X7.5MM STL ZINC-PLT",manufactured,CRS,MS - Mill,True,2,123.00,246.00,746.00,31
6017,5142837,completed,0015-13757,02,"MOUNT DIN RAIL SLOTTED 10.5""L 35X7.5MM STL ZINC-PLT",manufactured,CRS,MS - Mill,True,3,86.33,258.99,758.99,31
6017,5142837,completed,0015-13757,02,"MOUNT DIN RAIL SLOTTED 10.5""L 35X7.5MM STL ZINC-PLT",manufactured,CRS,MS - Mill,True,5,56.80,284.00,784.00,31
6017,5142837,completed,0015-13757,02,"MOUNT DIN RAIL SLOTTED 10.5""L 35X7.5MM STL ZINC-PLT",manufactured,CRS,MS - Mill,True,10,34.90,349.00,849.00,31
6017,5142837,completed,0015-13757,02,"MOUNT DIN RAIL SLOTTED 10.5""L 35X7.5MM STL ZINC-PLT",manufactured,CRS,MS - Mill,True,25,21.72,543.00,1043.00,31
6017,5142837,completed,0015-13757,02,"MOUNT DIN RAIL SLOTTED 10.5""L 35X7.5MM STL ZINC-PLT",manufactured,CRS,MS - Mill,True,50,17.32,866.00,866.00,31
6017,5142837,completed,0015-13757,02,"MOUNT DIN RAIL SLOTTED 10.5""L 35X7.5MM STL ZINC-PLT",manufactured,CRS,MS - Mill,True,100,15.24,1524.00,1524.00,32
6017,5142838,completed,0020-13451,03,"GROUND BAR, MFAC BOX",manufactured,Copper 101 - Full Hard,MS - Mill,True,1,1050.00,1050.00,1850.00,39
6017,5142838,completed,0020-13451,03,"GROUND BAR, MFAC BOX",manufactured,Copper 101 - Full Hard,MS - Mill,True,2,579.00,1158.00,1958.00,40
6017,5142838,completed,0020-13451,03,"GROUND BAR, MFAC BOX",manufactured,Copper 101 - Full Hard,MS - Mill,True,3,425.00,1275.00,2075.00,40
6017,5142838,completed,0020-13451,03,"GROUND BAR, MFAC BOX",manufactured,Copper 101 - Full Hard,MS - Mill,True,5,302.00,1510.00,2310.00,40
6017,5142838,completed,0020-13451,03,"GROUND BAR, MFAC BOX",manufactured,Copper 101 - Full Hard,MS - Mill,True,10,210.00,2100.00,2900.00,41
6017,5142838,completed,0020-13451,03,"GROUND BAR, MFAC BOX",manufactured,Copper 101 - Full Hard,MS - Mill,True,25,155.00,3875.00,4675.00,42
6017,5142838,completed,0020-13451,03,"GROUND BAR, MFAC BOX",manufactured,Copper 101 - Full Hard,MS - Mill,True,50,136.00,6800.00,6800.00,45
6017,5142838,completed,0020-13451,03,"GROUND BAR, MFAC BOX",manufactured,Copper 101 - Full Hard,MS - Mill,True,100,128.00,12800.00,12800.00,52
6017,5161633,completed,0020-45305,04,CLAMP WATER SENSOR,manufactured,Nylon 66,SM - Piece,True,1,462.00,462.00,1062.00,29
6017,5161633,completed,0020-45305,04,CLAMP WATER SENSOR,manufactured,Nylon 66,SM - Piece,True,2,236.00,472.00,1072.00,29
6017,5161633,completed,0020-45305,04,CLAMP WATER SENSOR,manufactured,Nylon 66,SM - Piece,True,3,161.00,483.00,1083.00,29
6017,5161633,completed,0020-45305,04,CLAMP WATER SENSOR,manufactured,Nylon 66,SM - Piece,True,5,101.00,505.00,1105.00,29
6017,5161633,completed,0020-45305,04,CLAMP WATER SENSOR,manufactured,Nylon 66,SM - Piece,True,10,55.30,553.00,1153.00,29
6017,5161633,completed,0020-45305,04,CLAMP WATER SENSOR,manufactured,Nylon 66,SM - Piece,True,25,28.16,704.00,1304.00,30
6017,5161633,completed,0020-45305,04,CLAMP WATER SENSOR,manufactured,Nylon 66,SM - Piece,True,50,19.14,957.00,957.00,30
6017,5161633,completed,0020-45305,04,CLAMP WATER SENSOR,manufactured,Nylon 66,SM - Piece,True,100,14.72,1472.00,1472.00,31
6017,5142840,completed,0022-80900,03,"BACK PLANE, DUAL H2 SLD, ASTM A1008 1.52MM (16GA), 300MM RADIANCE",manufactured,Carbon Steel 1008,SM - Piece,True,1,586.00,586.00,1186.00,31
6017,5142840,completed,0022-80900,03,"BACK PLANE, DUAL H2 SLD, ASTM A1008 1.52MM (16GA), 300MM RADIANCE",manufactured,Carbon Steel 1008,SM - Piece,True,2,303.00,606.00,1206.00,31
6017,5142840,completed,0022-80900,03,"BACK PLANE, DUAL H2 SLD, ASTM A1008 1.52MM (16GA), 300MM RADIANCE",manufactured,Carbon Steel 1008,SM - Piece,True,3,208.00,624.00,1224.00,31
6017,5142840,completed,0022-80900,03,"BACK PLANE, DUAL H2 SLD, ASTM A1008 1.52MM (16GA), 300MM RADIANCE",manufactured,Carbon Steel 1008,SM - Piece,True,5,133.00,665.00,1265.00,31
6017,5142840,completed,0022-80900,03,"BACK PLANE, DUAL H2 SLD, ASTM A1008 1.52MM (16GA), 300MM RADIANCE",manufactured,Carbon Steel 1008,SM - Piece,True,10,75.40,754.00,1354.00,31
6017,5142840,completed,0022-80900,03,"BACK PLANE, DUAL H2 SLD, ASTM A1008 1.52MM (16GA), 300MM RADIANCE",manufactured,Carbon Steel 1008,SM - Piece,True,25,41.36,1034.00,1634.00,32
6017,5142840,completed,0022-80900,03,"BACK PLANE, DUAL H2 SLD, ASTM A1008 1.52MM (16GA), 300MM RADIANCE",manufactured,Carbon Steel 1008,SM - Piece,True,50,30.02,1501.00,1501.00,32
6017,5142840,completed,0022-80900,03,"BACK PLANE, DUAL H2 SLD, ASTM A1008 1.52MM (16GA), 300MM RADIANCE",manufactured,Carbon Steel 1008,SM - Piece,True,100,24.53,2453.00,2453.00,33
6017,5142955,completed,0022-84914,02,"BACKPLANE, RGLTR MTG, N2 SLD, 300MM RADI",manufactured,CRS,SM - Piece,True,1,568.00,568.00,1168.00,43
6017,5142955,completed,0022-84914,02,"BACKPLANE, RGLTR MTG, N2 SLD, 300MM RADI",manufactured,CRS,SM - Piece,True,2,293.00,586.00,1186.00,43
6017,5142955,completed,0022-84914,02,"BACKPLANE, RGLTR MTG, N2 SLD, 300MM RADI",manufactured,CRS,SM - Piece,True,3,201.00,603.00,1203.00,30
6017,5142955,completed,0022-84914,02,"BACKPLANE, RGLTR MTG, N2 SLD, 300MM RADI",manufactured,CRS,SM - Piece,True,5,127.00,635.00,1235.00,30
6017,5142955,completed,0022-84914,02,"BACKPLANE, RGLTR MTG, N2 SLD, 300MM RADI",manufactured,CRS,SM - Piece,True,10,71.70,717.00,1317.00,44
6017,5142955,completed,0022-84914,02,"BACKPLANE, RGLTR MTG, N2 SLD, 300MM RADI",manufactured,CRS,SM - Piece,True,25,38.56,964.00,1564.00,30
6017,5142955,completed,0022-84914,02,"BACKPLANE, RGLTR MTG, N2 SLD, 300MM RADI",manufactured,CRS,SM - Piece,True,50,27.52,1376.00,1376.00,31
6017,5142955,completed,0022-84914,02,"BACKPLANE, RGLTR MTG, N2 SLD, 300MM RADI",manufactured,CRS,SM - Piece,True,100,22.18,2218.00,2218.00,32
6017,5142842,completed,0023-00567,04,"SQUARE BRACKET, PANEL, TOP, NGGP, CRS 12GA",manufactured,Carbon Steel 1008,SM - Piece,True,1,649.00,649.00,1249.00,31
6017,5142842,completed,0023-00567,04,"SQUARE BRACKET, PANEL, TOP, NGGP, CRS 12GA",manufactured,Carbon Steel 1008,SM - Piece,True,2,335.00,670.00,1270.00,31
6017,5142842,completed,0023-00567,04,"SQUARE BRACKET, PANEL, TOP, NGGP, CRS 12GA",manufactured,Carbon Steel 1008,SM - Piece,True,3,231.00,693.00,1293.00,31
6017,5142842,completed,0023-00567,04,"SQUARE BRACKET, PANEL, TOP, NGGP, CRS 12GA",manufactured,Carbon Steel 1008,SM - Piece,True,5,147.00,735.00,1335.00,31
6017,5142842,completed,0023-00567,04,"SQUARE BRACKET, PANEL, TOP, NGGP, CRS 12GA",manufactured,Carbon Steel 1008,SM - Piece,True,10,84.30,843.00,1443.00,31
6017,5142842,completed,0023-00567,04,"SQUARE BRACKET, PANEL, TOP, NGGP, CRS 12GA",manufactured,Carbon Steel 1008,SM - Piece,True,25,46.72,1168.00,1768.00,31
6017,5142842,completed,0023-00567,04,"SQUARE BRACKET, PANEL, TOP, NGGP, CRS 12GA",manufactured,Carbon Steel 1008,SM - Piece,True,50,34.18,1709.00,1709.00,32
6017,5142842,completed,0023-00567,04,"SQUARE BRACKET, PANEL, TOP, NGGP, CRS 12GA",manufactured,Carbon Steel 1008,SM - Piece,True,100,28.12,2812.00,2812.00,33
6017,5143075,completed,0042-26547,02,"BACKPLANE, GP LFC,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,1,566.00,566.00,1166.00,31
6017,5143075,completed,0042-26547,02,"BACKPLANE, GP LFC,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,2,294.00,588.00,1188.00,31
6017,5143075,completed,0042-26547,02,"BACKPLANE, GP LFC,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,3,203.00,609.00,1209.00,31
6017,5143075,completed,0042-26547,02,"BACKPLANE, GP LFC,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,5,130.00,650.00,1250.00,31
6017,5143075,completed,0042-26547,02,"BACKPLANE, GP LFC,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,10,75.60,756.00,1356.00,31
6017,5143075,completed,0042-26547,02,"BACKPLANE, GP LFC,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,25,42.88,1072.00,1672.00,31
6017,5143075,completed,0042-26547,02,"BACKPLANE, GP LFC,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,50,31.98,1599.00,2199.00,32
6017,5143075,completed,0042-26547,02,"BACKPLANE, GP LFC,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,100,26.52,2652.00,2652.00,33
6017,5162902,completed,0042-27476,03,"BULKHEAD PANEL, DLI
CONTROLLER, 300MM
RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,1,557.00,557.00,1057.00,30
6017,5162902,completed,0042-27476,03,"BULKHEAD PANEL, DLI
CONTROLLER, 300MM
RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,2,293.00,586.00,1086.00,30
6017,5162902,completed,0042-27476,03,"BULKHEAD PANEL, DLI
CONTROLLER, 300MM
RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,3,205.00,615.00,1115.00,30
6017,5162902,completed,0042-27476,03,"BULKHEAD PANEL, DLI
CONTROLLER, 300MM
RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,5,134.00,670.00,1170.00,30
6017,5162902,completed,0042-27476,03,"BULKHEAD PANEL, DLI
CONTROLLER, 300MM
RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,10,80.70,807.00,1307.00,30
6017,5162902,completed,0042-27476,03,"BULKHEAD PANEL, DLI
CONTROLLER, 300MM
RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,25,48.88,1222.00,1722.00,30
6017,5162902,completed,0042-27476,03,"BULKHEAD PANEL, DLI
CONTROLLER, 300MM
RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,50,38.28,1914.00,2414.00,31
6017,5162902,completed,0042-27476,03,"BULKHEAD PANEL, DLI
CONTROLLER, 300MM
RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,100,32.87,3287.00,3287.00,33
6017,5162956,completed,0042-27478,04,"BOTTOM COVER, DLI
CONTROLLER ENCLOSURE,
300MM RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,1,684.00,684.00,1284.00,32
6017,5162956,completed,0042-27478,04,"BOTTOM COVER, DLI
CONTROLLER ENCLOSURE,
300MM RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,2,358.00,716.00,1316.00,32
6017,5162956,completed,0042-27478,04,"BOTTOM COVER, DLI
CONTROLLER ENCLOSURE,
300MM RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,3,249.00,747.00,1347.00,32
6017,5162956,completed,0042-27478,04,"BOTTOM COVER, DLI
CONTROLLER ENCLOSURE,
300MM RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,5,162.00,810.00,1410.00,32
6017,5162956,completed,0042-27478,04,"BOTTOM COVER, DLI
CONTROLLER ENCLOSURE,
300MM RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,10,96.20,962.00,1562.00,32
6017,5162956,completed,0042-27478,04,"BOTTOM COVER, DLI
CONTROLLER ENCLOSURE,
300MM RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,25,56.92,1423.00,2023.00,33
6017,5162956,completed,0042-27478,04,"BOTTOM COVER, DLI
CONTROLLER ENCLOSURE,
300MM RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,50,43.88,2194.00,2794.00,33
6017,5162956,completed,0042-27478,04,"BOTTOM COVER, DLI
CONTROLLER ENCLOSURE,
300MM RADIANCE",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,100,37.33,3733.00,3733.00,35
6017,5181841,completed,0042-27530,04,"Cover Panel, DLI Controller, 300 mm Radiance",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,1,589.00,589.00,1189.00,35
6017,5181841,completed,0042-27530,04,"Cover Panel, DLI Controller, 300 mm Radiance",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,2,317.00,634.00,1234.00,35
6017,5181841,completed,0042-27530,04,"Cover Panel, DLI Controller, 300 mm Radiance",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,3,226.00,678.00,1278.00,35
6017,5181841,completed,0042-27530,04,"Cover Panel, DLI Controller, 300 mm Radiance",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,5,154.00,770.00,1370.00,35
6017,5181841,completed,0042-27530,04,"Cover Panel, DLI Controller, 300 mm Radiance",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,10,98.90,989.00,1589.00,35
6017,5181841,completed,0042-27530,04,"Cover Panel, DLI Controller, 300 mm Radiance",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,25,66.20,1655.00,2255.00,36
6017,5181841,completed,0042-27530,04,"Cover Panel, DLI Controller, 300 mm Radiance",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,50,55.32,2766.00,3366.00,37
6017,5181841,completed,0042-27530,04,"Cover Panel, DLI Controller, 300 mm Radiance",manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,100,49.86,4986.00,4986.00,39
6017,5143119,completed,0042-30415,02,"BACKPLANE, DLI
MANIFOLD, 300MM
RADIANCE",manufactured,Carbon Steel 1008,SM - Piece W/HDWE,True,1,664.00,664.00,1264.00,32
6017,5143119,completed,0042-30415,02,"BACKPLANE, DLI
MANIFOLD, 300MM
RADIANCE",manufactured,Carbon Steel 1008,SM - Piece W/HDWE,True,2,348.00,696.00,1296.00,32
6017,5143119,completed,0042-30415,02,"BACKPLANE, DLI
MANIFOLD, 300MM
RADIANCE",manufactured,Carbon Steel 1008,SM - Piece W/HDWE,True,3,242.00,726.00,1326.00,32
6017,5143119,completed,0042-30415,02,"BACKPLANE, DLI
MANIFOLD, 300MM
RADIANCE",manufactured,Carbon Steel 1008,SM - Piece W/HDWE,True,5,158.00,790.00,1390.00,32
6017,5143119,completed,0042-30415,02,"BACKPLANE, DLI
MANIFOLD, 300MM
RADIANCE",manufactured,Carbon Steel 1008,SM - Piece W/HDWE,True,10,93.80,938.00,1538.00,32
6017,5143119,completed,0042-30415,02,"BACKPLANE, DLI
MANIFOLD, 300MM
RADIANCE",manufactured,Carbon Steel 1008,SM - Piece W/HDWE,True,25,55.68,1392.00,1992.00,33
6017,5143119,completed,0042-30415,02,"BACKPLANE, DLI
MANIFOLD, 300MM
RADIANCE",manufactured,Carbon Steel 1008,SM - Piece W/HDWE,True,50,43.00,2150.00,2750.00,33
6017,5143119,completed,0042-30415,02,"BACKPLANE, DLI
MANIFOLD, 300MM
RADIANCE",manufactured,Carbon Steel 1008,SM - Piece W/HDWE,True,100,36.67,3667.00,3667.00,35
6017,5143124,completed,0042-39432,02,"BACKPLANE, VLV MTG, N2
SLD, 300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,1,563.00,563.00,1163.00,31
6017,5143124,completed,0042-39432,02,"BACKPLANE, VLV MTG, N2
SLD, 300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,2,291.00,582.00,1182.00,31
6017,5143124,completed,0042-39432,02,"BACKPLANE, VLV MTG, N2
SLD, 300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,3,200.00,600.00,1200.00,31
6017,5143124,completed,0042-39432,02,"BACKPLANE, VLV MTG, N2
SLD, 300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,5,127.00,635.00,1235.00,31
6017,5143124,completed,0042-39432,02,"BACKPLANE, VLV MTG, N2
SLD, 300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,10,72.40,724.00,1324.00,31
6017,5143124,completed,0042-39432,02,"BACKPLANE, VLV MTG, N2
SLD, 300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,25,39.76,994.00,1594.00,31
6017,5143124,completed,0042-39432,02,"BACKPLANE, VLV MTG, N2
SLD, 300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,50,28.86,1443.00,2043.00,32
6017,5143124,completed,0042-39432,02,"BACKPLANE, VLV MTG, N2
SLD, 300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,100,23.40,2340.00,2340.00,33
6017,5182428,completed,0042-54516,02,Enclosure body DLI Controller 300 mm Radiance,manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,1,758.00,758.00,1358.00,32
6017,5182428,completed,0042-54516,02,Enclosure body DLI Controller 300 mm Radiance,manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,2,422.00,844.00,1444.00,32
6017,5182428,completed,0042-54516,02,Enclosure body DLI Controller 300 mm Radiance,manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,3,310.00,930.00,1530.00,32
6017,5182428,completed,0042-54516,02,Enclosure body DLI Controller 300 mm Radiance,manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,5,220.00,1100.00,1700.00,32
6017,5182428,completed,0042-54516,02,Enclosure body DLI Controller 300 mm Radiance,manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,10,153.00,1530.00,2130.00,33
6017,5182428,completed,0042-54516,02,Enclosure body DLI Controller 300 mm Radiance,manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,25,112.00,2800.00,3400.00,34
6017,5182428,completed,0042-54516,02,Enclosure body DLI Controller 300 mm Radiance,manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,50,97.86,4893.00,5493.00,36
6017,5182428,completed,0042-54516,02,Enclosure body DLI Controller 300 mm Radiance,manufactured,Aluminum 5052-H32,SM - Piece W/HDWE,True,100,90.72,9072.00,9072.00,40
6017,5143130,completed,0042-64257,02,"TOP HALF, GP BULKHEAD
PANEL II, SELOX NGGP,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,1,542.00,542.00,1142.00,30
6017,5143130,completed,0042-64257,02,"TOP HALF, GP BULKHEAD
PANEL II, SELOX NGGP,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,2,280.00,560.00,1160.00,30
6017,5143130,completed,0042-64257,02,"TOP HALF, GP BULKHEAD
PANEL II, SELOX NGGP,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,3,191.00,573.00,1173.00,30
6017,5143130,completed,0042-64257,02,"TOP HALF, GP BULKHEAD
PANEL II, SELOX NGGP,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,5,121.00,605.00,1205.00,30
6017,5143130,completed,0042-64257,02,"TOP HALF, GP BULKHEAD
PANEL II, SELOX NGGP,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,10,69.40,694.00,1294.00,30
6017,5143130,completed,0042-64257,02,"TOP HALF, GP BULKHEAD
PANEL II, SELOX NGGP,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,25,36.40,910.00,1510.00,31
6017,5143130,completed,0042-64257,02,"TOP HALF, GP BULKHEAD
PANEL II, SELOX NGGP,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,50,25.90,1295.00,1895.00,31
6017,5143130,completed,0042-64257,02,"TOP HALF, GP BULKHEAD
PANEL II, SELOX NGGP,
300MM RADIANCE",manufactured,CRS,SM - Piece W/HDWE,True,100,20.65,2065.00,2065.00,32
6017,5143132,completed,0042-64263,03,"GP BULKHEAD PANEL II,
SELOX NGGP, HRTS,
300MM RADIANCE",manufactured,CRS,SM - Piece (combo),True,1,626.00,626.00,1026.00,25
6017,5143132,completed,0042-64263,03,"GP BULKHEAD PANEL II,
SELOX NGGP, HRTS,
300MM RADIANCE",manufactured,CRS,SM - Piece (combo),True,2,356.00,712.00,1112.00,25
6017,5143132,completed,0042-64263,03,"GP BULKHEAD PANEL II,
SELOX NGGP, HRTS,
300MM RADIANCE",manufactured,CRS,SM - Piece (combo),True,3,256.00,768.00,1168.00,25
6017,5143132,completed,0042-64263,03,"GP BULKHEAD PANEL II,
SELOX NGGP, HRTS,
300MM RADIANCE",manufactured,CRS,SM - Piece (combo),True,5,184.00,920.00,1320.00,25
6017,5143132,completed,0042-64263,03,"GP BULKHEAD PANEL II,
SELOX NGGP, HRTS,
300MM RADIANCE",manufactured,CRS,SM - Piece (combo),True,10,141.00,1410.00,1810.00,25
6017,5143132,completed,0042-64263,03,"GP BULKHEAD PANEL II,
SELOX NGGP, HRTS,
300MM RADIANCE",manufactured,CRS,SM - Piece (combo),True,25,97.36,2434.00,2834.00,26
6017,5143132,completed,0042-64263,03,"GP BULKHEAD PANEL II,
SELOX NGGP, HRTS,
300MM RADIANCE",manufactured,CRS,SM - Piece (combo),True,50,86.58,4329.00,4729.00,27
6017,5143132,completed,0042-64263,03,"GP BULKHEAD PANEL II,
SELOX NGGP, HRTS,
300MM RADIANCE",manufactured,CRS,SM - Piece (combo),True,100,81.17,8117.00,8117.00,29
6017,5143138,completed,0042-70058,04,"SUPPORT BRACKET,
MANUAL VALVES, DLI,
300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,1,383.00,383.00,983.00,30
6017,5143138,completed,0042-70058,04,"SUPPORT BRACKET,
MANUAL VALVES, DLI,
300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,2,203.00,406.00,1006.00,30
6017,5143138,completed,0042-70058,04,"SUPPORT BRACKET,
MANUAL VALVES, DLI,
300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,3,143.00,429.00,1029.00,30
6017,5143138,completed,0042-70058,04,"SUPPORT BRACKET,
MANUAL VALVES, DLI,
300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,5,95.20,476.00,1076.00,30
6017,5143138,completed,0042-70058,04,"SUPPORT BRACKET,
MANUAL VALVES, DLI,
300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,10,59.10,591.00,1191.00,30
6017,5143138,completed,0042-70058,04,"SUPPORT BRACKET,
MANUAL VALVES, DLI,
300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,25,37.52,938.00,1538.00,30
6017,5143138,completed,0042-70058,04,"SUPPORT BRACKET,
MANUAL VALVES, DLI,
300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,50,30.30,1515.00,2115.00,30
6017,5143138,completed,0042-70058,04,"SUPPORT BRACKET,
MANUAL VALVES, DLI,
300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,100,26.71,2671.00,2671.00,31
6017,5143140,completed,0042-70391,04,"SPILL PAN, PRECURSOR MANIFOLD, WIDE BASE",assembled,Carbon Steel,SM - Assy,True,1,1040.00,1040.00,1640.00,33
6017,5143140,completed,0042-70391,04,"SPILL PAN, PRECURSOR MANIFOLD, WIDE BASE",assembled,Carbon Steel,SM - Assy,True,2,548.00,1096.00,1696.00,33
6017,5143140,completed,0042-70391,04,"SPILL PAN, PRECURSOR MANIFOLD, WIDE BASE",assembled,Carbon Steel,SM - Assy,True,3,387.00,1161.00,1761.00,33
6017,5143140,completed,0042-70391,04,"SPILL PAN, PRECURSOR MANIFOLD, WIDE BASE",assembled,Carbon Steel,SM - Assy,True,5,258.00,1290.00,1890.00,33
6017,5143140,completed,0042-70391,04,"SPILL PAN, PRECURSOR MANIFOLD, WIDE BASE",assembled,Carbon Steel,SM - Assy,True,10,169.00,1690.00,2290.00,33
6017,5143140,completed,0042-70391,04,"SPILL PAN, PRECURSOR MANIFOLD, WIDE BASE",assembled,Carbon Steel,SM - Assy,True,25,116.00,2900.00,3500.00,33
6017,5143140,completed,0042-70391,04,"SPILL PAN, PRECURSOR MANIFOLD, WIDE BASE",assembled,Carbon Steel,SM - Assy,True,50,98.10,4905.00,5505.00,34
6017,5143140,completed,0042-70391,04,"SPILL PAN, PRECURSOR MANIFOLD, WIDE BASE",assembled,Carbon Steel,SM - Assy,True,100,89.63,8963.00,8963.00,35
6017,5143144,completed,0042-75845,03,"SUPPORT BRACKET,
RETURN MANUAL VALVES,
DLI, 300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,1,379.00,379.00,979.00,30
6017,5143144,completed,0042-75845,03,"SUPPORT BRACKET,
RETURN MANUAL VALVES,
DLI, 300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,2,199.00,398.00,998.00,30
6017,5143144,completed,0042-75845,03,"SUPPORT BRACKET,
RETURN MANUAL VALVES,
DLI, 300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,3,139.00,417.00,1017.00,30
6017,5143144,completed,0042-75845,03,"SUPPORT BRACKET,
RETURN MANUAL VALVES,
DLI, 300MM RADIANCE",manufactured,Stainless Steel 304L,SM - Piece W/HDWE,True,5,90.80,454.00,1054.00,30
